date,campaign_id,campaign_name,ad_group_id,ad_group_name,ad_group_status,ad_group_type,cpc_bid,impressions,clicks,cost,conversions,conversions_value,avg_cpc
2025-07-28,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,ENABLED,SEARCH_STANDARD,0.01,142,3,45.188898,0.0,0.0,15.062966
2025-07-28,22180269024,Roofing Services 2025 - ECT/OCS,177405346074,Roof Inspections & Estimates,PAUSED,SEARCH_STANDARD,0.01,35,1,27.71,0.0,0.0,27.71
2025-07-28,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,ENABLED,SEARCH_STANDARD,0.01,25,0,0.0,0.0,0.0,
2025-07-29,22180269024,Roofing Services 2025 - ECT/OCS,174397650916,Roof Repairs,PAUSED,SEARCH_STANDARD,0.01,70,1,24.1,0.0,0.0,24.1
2025-07-29,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,ENABLED,SEARCH_STANDARD,0.01,185,3,21.805664,0.0,0.0,7.268554666666667
2025-07-29,22180269024,Roofing Services 2025 - ECT/OCS,177405346074,Roof Inspections & Estimates,PAUSED,SEARCH_STANDARD,0.01,49,3,31.485694,0.0,0.0,10.495231333333335
2025-07-29,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,ENABLED,SEARCH_STANDARD,0.01,45,4,86.892756,1.0,1.0,21.723189
2025-07-30,22180269024,Roofing Services 2025 - ECT/OCS,174397650916,Roof Repairs,PAUSED,SEARCH_STANDARD,0.01,96,0,0.0,0.0,0.0,
2025-07-30,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,ENABLED,SEARCH_STANDARD,0.01,232,2,28.996245,0.0,0.0,14.4981225
2025-07-30,22180269024,Roofing Services 2025 - ECT/OCS,177405346074,Roof Inspections & Estimates,PAUSED,SEARCH_STANDARD,0.01,61,2,13.68,0.0,0.0,6.84
2025-07-30,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,ENABLED,SEARCH_STANDARD,0.01,42,0,0.0,0.0,0.0,
2025-07-31,22180269024,Roofing Services 2025 - ECT/OCS,174397650916,Roof Repairs,PAUSED,SEARCH_STANDARD,0.01,83,4,107.134464,1.0,250.0,26.783616
2025-07-31,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,ENABLED,SEARCH_STANDARD,0.01,137,1,3.37,0.0,0.0,3.37
2025-07-31,22180269024,Roofing Services 2025 - ECT/OCS,177405346074,Roof Inspections & Estimates,PAUSED,SEARCH_STANDARD,0.01,54,2,54.2,0.0,0.0,27.1
2025-07-31,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,ENABLED,SEARCH_STANDARD,0.01,76,5,55.089902,0.0,0.0,11.0179804
2025-08-01,22180269024,Roofing Services 2025 - ECT/OCS,174397650916,Roof Repairs,PAUSED,SEARCH_STANDARD,0.01,13,0,0.0,0.0,0.0,
2025-08-01,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,ENABLED,SEARCH_STANDARD,0.01,20,5,165.252012,2.5,52.0,33.050402399999996
2025-08-01,22180269024,Roofing Services 2025 - ECT/OCS,177405346074,Roof Inspections & Estimates,PAUSED,SEARCH_STANDARD,0.01,10,0,0.0,0.0,0.0,
2025-08-01,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,ENABLED,SEARCH_STANDARD,0.01,4,0,0.0,0.0,0.0,
2025-08-02,22180269024,Roofing Services 2025 - ECT/OCS,174397650916,Roof Repairs,PAUSED,SEARCH_STANDARD,0.01,25,1,18.02306,0.0,0.0,18.02306
2025-08-02,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,ENABLED,SEARCH_STANDARD,0.01,37,2,7.551018,0.0,0.0,3.775509
2025-08-02,22180269024,Roofing Services 2025 - ECT/OCS,177405346074,Roof Inspections & Estimates,PAUSED,SEARCH_STANDARD,0.01,25,1,8.53,0.0,0.0,8.53
2025-08-02,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,ENABLED,SEARCH_STANDARD,0.01,21,0,0.0,0.0,0.0,
2025-08-03,22180269024,Roofing Services 2025 - ECT/OCS,174397650916,Roof Repairs,PAUSED,SEARCH_STANDARD,0.01,49,6,73.580367,0.0,0.0,12.2633945
2025-08-03,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,ENABLED,SEARCH_STANDARD,0.01,38,0,0.0,0.0,0.0,
2025-08-03,22180269024,Roofing Services 2025 - ECT/OCS,177405346074,Roof Inspections & Estimates,PAUSED,SEARCH_STANDARD,0.01,23,0,0.0,0.0,0.0,
2025-08-03,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,ENABLED,SEARCH_STANDARD,0.01,29,1,14.46,0.0,0.0,14.46
2025-08-04,22180269024,Roofing Services 2025 - ECT/OCS,174397650916,Roof Repairs,PAUSED,SEARCH_STANDARD,0.01,36,2,134.554224,1.0,1.0,67.277112
2025-08-04,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,ENABLED,SEARCH_STANDARD,0.01,108,4,93.460943,1.0,1.0,23.36523575
2025-08-04,22180269024,Roofing Services 2025 - ECT/OCS,177405346074,Roof Inspections & Estimates,PAUSED,SEARCH_STANDARD,0.01,38,0,0.0,0.0,0.0,
2025-08-04,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,ENABLED,SEARCH_STANDARD,0.01,106,4,71.359886,1.0,250.0,17.8399715
2025-08-05,22180269024,Roofing Services 2025 - ECT/OCS,174397650916,Roof Repairs,PAUSED,SEARCH_STANDARD,0.01,78,0,0.0,0.0,0.0,
2025-08-05,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,ENABLED,SEARCH_STANDARD,0.01,88,2,21.589022,0.5,50.0,10.794511
2025-08-05,22180269024,Roofing Services 2025 - ECT/OCS,177405346074,Roof Inspections & Estimates,PAUSED,SEARCH_STANDARD,0.01,25,1,9.4,0.0,0.0,9.4
2025-08-05,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,ENABLED,SEARCH_STANDARD,0.01,84,10,180.354164,2.0,12.0,18.0354164
2025-08-06,22180269024,Roofing Services 2025 - ECT/OCS,174397650916,Roof Repairs,PAUSED,SEARCH_STANDARD,0.01,93,1,3.550968,0.75,0.75,3.550968
2025-08-06,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,ENABLED,SEARCH_STANDARD,0.01,160,6,62.612824,1.0,100.0,10.435470666666665
2025-08-06,22180269024,Roofing Services 2025 - ECT/OCS,177405346074,Roof Inspections & Estimates,PAUSED,SEARCH_STANDARD,0.01,50,3,51.68,0.0,0.0,17.226666666666667
2025-08-06,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,ENABLED,SEARCH_STANDARD,0.01,132,3,48.389783,0.0,0.0,16.129927666666667
2025-08-07,22180269024,Roofing Services 2025 - ECT/OCS,174397650916,Roof Repairs,PAUSED,SEARCH_STANDARD,0.01,70,4,89.479774,0.5,0.5,22.3699435
2025-08-07,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,ENABLED,SEARCH_STANDARD,0.01,87,5,127.753376,2.0,101.0,25.5506752
2025-08-07,22180269024,Roofing Services 2025 - ECT/OCS,177405346074,Roof Inspections & Estimates,PAUSED,SEARCH_STANDARD,0.01,31,5,44.592411,0.75,0.75,8.9184822
2025-08-07,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,ENABLED,SEARCH_STANDARD,0.01,67,4,19.750766,0.0,0.0,4.9376915
2025-08-08,22180269024,Roofing Services 2025 - ECT/OCS,174397650916,Roof Repairs,PAUSED,SEARCH_STANDARD,0.01,59,4,29.313501,0.0,0.0,7.32837525
2025-08-08,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,ENABLED,SEARCH_STANDARD,0.01,132,4,44.58135,1.0,1.0,11.1453375
2025-08-08,22180269024,Roofing Services 2025 - ECT/OCS,177405346074,Roof Inspections & Estimates,PAUSED,SEARCH_STANDARD,0.01,40,1,6.95,2.0,500.0,6.95
2025-08-08,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,ENABLED,SEARCH_STANDARD,0.01,79,1,41.115732,2.0,2.0,41.115732
2025-08-09,22180269024,Roofing Services 2025 - ECT/OCS,174397650916,Roof Repairs,PAUSED,SEARCH_STANDARD,0.01,11,0,0.0,0.0,0.0,
2025-08-09,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,ENABLED,SEARCH_STANDARD,0.01,10,2,82.445928,0.0,0.0,41.222964
2025-08-09,22180269024,Roofing Services 2025 - ECT/OCS,177405346074,Roof Inspections & Estimates,PAUSED,SEARCH_STANDARD,0.01,2,0,0.0,0.0,0.0,
2025-08-09,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,ENABLED,SEARCH_STANDARD,0.01,4,0,0.0,0.0,0.0,
2025-08-10,22180269024,Roofing Services 2025 - ECT/OCS,174397650916,Roof Repairs,PAUSED,SEARCH_STANDARD,0.01,24,2,53.418505,2.0,200.0,26.7092525
2025-08-10,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,ENABLED,SEARCH_STANDARD,0.01,29,2,26.362538,0.0,0.0,13.181269
2025-08-10,22180269024,Roofing Services 2025 - ECT/OCS,177405346074,Roof Inspections & Estimates,PAUSED,SEARCH_STANDARD,0.01,21,1,6.152831,0.0,0.0,6.152831
2025-08-10,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,ENABLED,SEARCH_STANDARD,0.01,14,1,10.4,0.0,0.0,10.4
2025-08-11,22180269024,Roofing Services 2025 - ECT/OCS,174397650916,Roof Repairs,PAUSED,SEARCH_STANDARD,0.01,68,1,58.078156,0.0,0.0,58.078156
2025-08-11,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,ENABLED,SEARCH_STANDARD,0.01,108,2,76.367988,1.00051,1.00051,38.183994
2025-08-11,22180269024,Roofing Services 2025 - ECT/OCS,177405346074,Roof Inspections & Estimates,PAUSED,SEARCH_STANDARD,0.01,28,2,43.444688,0.0,0.0,21.722344
2025-08-11,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,ENABLED,SEARCH_STANDARD,0.01,65,2,19.79,0.0,0.0,9.895
2025-08-12,22180269024,Roofing Services 2025 - ECT/OCS,174397650916,Roof Repairs,PAUSED,SEARCH_STANDARD,0.01,44,2,59.978052,1.0,1.0,29.989026
2025-08-12,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,ENABLED,SEARCH_STANDARD,0.01,62,2,70.294616,0.0,0.0,35.147308
2025-08-12,22180269024,Roofing Services 2025 - ECT/OCS,177405346074,Roof Inspections & Estimates,PAUSED,SEARCH_STANDARD,0.01,18,0,0.0,0.0,0.0,
2025-08-12,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,ENABLED,SEARCH_STANDARD,0.01,36,2,55.53174,1.0,1.0,27.76587
2025-08-13,22180269024,Roofing Services 2025 - ECT/OCS,174397650916,Roof Repairs,PAUSED,SEARCH_STANDARD,0.01,67,3,62.56,2.0,350.0,20.85333333333333
2025-08-13,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,ENABLED,SEARCH_STANDARD,0.01,98,0,0.0,0.0,0.0,
2025-08-13,22180269024,Roofing Services 2025 - ECT/OCS,177405346074,Roof Inspections & Estimates,PAUSED,SEARCH_STANDARD,0.01,31,1,16.62,0.0,0.0,16.62
2025-08-13,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,ENABLED,SEARCH_STANDARD,0.01,51,3,21.525953,0.0,0.0,7.175317666666667
2025-08-14,22180269024,Roofing Services 2025 - ECT/OCS,174397650916,Roof Repairs,PAUSED,SEARCH_STANDARD,0.01,80,3,56.596457,0.0,0.0,18.865485666666668
2025-08-14,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,ENABLED,SEARCH_STANDARD,0.01,120,5,34.26,0.0,0.0,6.852
2025-08-14,22180269024,Roofing Services 2025 - ECT/OCS,177405346074,Roof Inspections & Estimates,PAUSED,SEARCH_STANDARD,0.01,30,2,10.22,0.0,0.0,5.11
2025-08-14,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,ENABLED,SEARCH_STANDARD,0.01,83,0,0.0,0.0,0.0,
2025-08-15,22180269024,Roofing Services 2025 - ECT/OCS,174397650916,Roof Repairs,PAUSED,SEARCH_STANDARD,0.01,93,4,32.365776,0.0,0.0,8.091444
2025-08-15,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,ENABLED,SEARCH_STANDARD,0.01,194,2,7.0,0.0,0.0,3.5
2025-08-15,22180269024,Roofing Services 2025 - ECT/OCS,177405346074,Roof Inspections & Estimates,PAUSED,SEARCH_STANDARD,0.01,37,4,41.001306,0.0,0.0,10.2503265
2025-08-15,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,ENABLED,SEARCH_STANDARD,0.01,87,4,41.159128,0.0,0.0,10.289782
2025-08-16,22180269024,Roofing Services 2025 - ECT/OCS,174397650916,Roof Repairs,PAUSED,SEARCH_STANDARD,0.01,43,3,110.262719,1.0,100.0,36.75423966666666
2025-08-16,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,ENABLED,SEARCH_STANDARD,0.01,28,0,0.0,0.0,0.0,
2025-08-16,22180269024,Roofing Services 2025 - ECT/OCS,177405346074,Roof Inspections & Estimates,PAUSED,SEARCH_STANDARD,0.01,9,1,8.812532,0.0,0.0,8.812532
2025-08-16,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,ENABLED,SEARCH_STANDARD,0.01,17,0,0.0,0.0,0.0,
2025-08-17,22180269024,Roofing Services 2025 - ECT/OCS,174397650916,Roof Repairs,PAUSED,SEARCH_STANDARD,0.01,70,2,15.22,0.0,0.0,7.61
2025-08-17,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,ENABLED,SEARCH_STANDARD,0.01,76,1,6.69,0.0,0.0,6.69
2025-08-17,22180269024,Roofing Services 2025 - ECT/OCS,177405346074,Roof Inspections & Estimates,PAUSED,SEARCH_STANDARD,0.01,31,0,0.0,0.0,0.0,
2025-08-17,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,ENABLED,SEARCH_STANDARD,0.01,47,1,6.695741,0.0,0.0,6.695741
2025-08-18,22180269024,Roofing Services 2025 - ECT/OCS,174397650916,Roof Repairs,PAUSED,SEARCH_STANDARD,0.01,70,9,205.642098,1.0,1.0,22.849122
2025-08-18,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,ENABLED,SEARCH_STANDARD,0.01,94,2,19.5,0.0,0.0,9.75
2025-08-18,22180269024,Roofing Services 2025 - ECT/OCS,177405346074,Roof Inspections & Estimates,PAUSED,SEARCH_STANDARD,0.01,48,0,0.0,0.0,0.0,
2025-08-18,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,ENABLED,SEARCH_STANDARD,0.01,53,4,83.357456,2.99949,101.99949,20.839364
2025-08-19,22180269024,Roofing Services 2025 - ECT/OCS,174397650916,Roof Repairs,PAUSED,SEARCH_STANDARD,0.01,89,5,63.26,0.0,0.0,12.652
2025-08-19,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,ENABLED,SEARCH_STANDARD,0.01,153,6,168.98236,0.0,0.0,28.16372666666667
2025-08-19,22180269024,Roofing Services 2025 - ECT/OCS,177405346074,Roof Inspections & Estimates,PAUSED,SEARCH_STANDARD,0.01,45,2,31.23,0.0,0.0,15.615
2025-08-19,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,ENABLED,SEARCH_STANDARD,0.01,76,0,0.0,0.0,0.0,
2025-08-20,22180269024,Roofing Services 2025 - ECT/OCS,174397650916,Roof Repairs,PAUSED,SEARCH_STANDARD,0.01,74,2,46.88,1.0,100.0,23.44
2025-08-20,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,ENABLED,SEARCH_STANDARD,0.01,95,4,135.491052,2.5,2.5,33.872763
2025-08-20,22180269024,Roofing Services 2025 - ECT/OCS,177405346074,Roof Inspections & Estimates,PAUSED,SEARCH_STANDARD,0.01,41,1,37.796392,0.0,0.0,37.796392
2025-08-20,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,ENABLED,SEARCH_STANDARD,0.01,32,4,79.334772,0.0,0.0,19.833693
2025-08-21,22180269024,Roofing Services 2025 - ECT/OCS,174397650916,Roof Repairs,PAUSED,SEARCH_STANDARD,0.01,19,0,0.0,0.0,0.0,
2025-08-21,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,ENABLED,SEARCH_STANDARD,0.01,38,3,71.241166,0.5,0.5,23.747055333333332
2025-08-21,22180269024,Roofing Services 2025 - ECT/OCS,177405346074,Roof Inspections & Estimates,PAUSED,SEARCH_STANDARD,0.01,29,2,27.57,0.0,0.0,13.785
2025-08-21,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,ENABLED,SEARCH_STANDARD,0.01,25,2,56.52659,0.0,0.0,28.263295
2025-08-22,22180269024,Roofing Services 2025 - ECT/OCS,174397650916,Roof Repairs,PAUSED,SEARCH_STANDARD,0.01,59,2,28.495729,1.0,1.0,14.2478645
2025-08-22,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,ENABLED,SEARCH_STANDARD,0.01,91,1,5.75,0.0,0.0,5.75
2025-08-22,22180269024,Roofing Services 2025 - ECT/OCS,177405346074,Roof Inspections & Estimates,PAUSED,SEARCH_STANDARD,0.01,42,0,0.0,0.0,0.0,
2025-08-22,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,ENABLED,SEARCH_STANDARD,0.01,37,3,56.917872,1.0,1.0,18.972624
2025-08-23,22180269024,Roofing Services 2025 - ECT/OCS,174397650916,Roof Repairs,PAUSED,SEARCH_STANDARD,0.01,42,1,10.06,0.0,0.0,10.06
2025-08-23,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,ENABLED,SEARCH_STANDARD,0.01,52,2,6.15,0.0,0.0,3.075
2025-08-23,22180269024,Roofing Services 2025 - ECT/OCS,177405346074,Roof Inspections & Estimates,PAUSED,SEARCH_STANDARD,0.01,22,0,0.0,0.0,0.0,
2025-08-23,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,ENABLED,SEARCH_STANDARD,0.01,25,0,0.0,0.0,0.0,
2025-08-24,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,ENABLED,SEARCH_STANDARD,0.01,27,0,0.0,0.0,0.0,
2025-08-24,22180269024,Roofing Services 2025 - ECT/OCS,177405346074,Roof Inspections & Estimates,PAUSED,SEARCH_STANDARD,0.01,34,2,6.53085,0.0,0.0,3.265425
2025-08-24,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,ENABLED,SEARCH_STANDARD,0.01,28,3,34.3,0.0,0.0,11.433333333333334
2025-08-25,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,ENABLED,SEARCH_STANDARD,0.01,79,3,76.29592,0.0,0.0,25.43197333333333
2025-08-25,22180269024,Roofing Services 2025 - ECT/OCS,177405346074,Roof Inspections & Estimates,PAUSED,SEARCH_STANDARD,0.01,34,3,33.546836,0.0,0.0,11.182278666666667
2025-08-25,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,ENABLED,SEARCH_STANDARD,0.01,73,3,89.619313,1.0,1.0,29.87310433333333
2025-08-26,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,ENABLED,SEARCH_STANDARD,0.01,123,5,88.699812,1.0,11.0,17.7399624
2025-08-26,22180269024,Roofing Services 2025 - ECT/OCS,177405346074,Roof Inspections & Estimates,PAUSED,SEARCH_STANDARD,0.01,49,4,22.98,0.0,0.0,5.745
2025-08-26,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,ENABLED,SEARCH_STANDARD,0.01,88,2,33.48,0.0,0.0,16.74
2025-08-27,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,ENABLED,SEARCH_STANDARD,0.01,62,2,27.78,0.0,0.0,13.89
2025-08-27,22180269024,Roofing Services 2025 - ECT/OCS,177405346074,Roof Inspections & Estimates,PAUSED,SEARCH_STANDARD,0.01,36,1,8.63,0.0,0.0,8.63
2025-08-27,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,ENABLED,SEARCH_STANDARD,0.01,43,6,68.413692,0.0,0.0,11.402282
2025-10-08,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,ENABLED,SEARCH_STANDARD,0.01,1,0,0.0,0.0,0.0,
2025-10-09,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,ENABLED,SEARCH_STANDARD,0.01,4,0,0.0,0.0,0.0,
2025-10-09,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,ENABLED,SEARCH_STANDARD,0.01,3,0,0.0,0.0,0.0,
2025-10-10,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,ENABLED,SEARCH_STANDARD,0.01,17,0,0.0,0.0,0.0,
2025-10-10,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,ENABLED,SEARCH_STANDARD,0.01,25,0,0.0,0.0,0.0,
2025-10-11,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,ENABLED,SEARCH_STANDARD,0.01,24,0,0.0,0.0,0.0,
2025-10-11,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,ENABLED,SEARCH_STANDARD,0.01,38,2,4.66,0.0,0.0,2.33
2025-10-12,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,ENABLED,SEARCH_STANDARD,0.01,64,0,0.0,0.0,0.0,
2025-10-12,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,ENABLED,SEARCH_STANDARD,0.01,69,0,0.0,0.0,0.0,
2025-10-13,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,ENABLED,SEARCH_STANDARD,0.01,29,2,22.74,0.0,0.0,11.37
2025-10-13,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,ENABLED,SEARCH_STANDARD,0.01,41,8,177.231662,0.0,0.0,22.15395775
2025-10-14,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,ENABLED,SEARCH_STANDARD,0.01,130,2,17.11,0.0,0.0,8.555
2025-10-14,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,ENABLED,SEARCH_STANDARD,0.01,194,6,181.814144,0.0,0.0,30.302357333333333
2025-10-15,22180269024,Roofing Services 2025 - ECT/OCS,175978645804,Local Roofing Contractors,ENABLED,SEARCH_STANDARD,0.01,149,5,77.393984,0.0,0.0,15.478796800000001
2025-10-15,22180269024,Roofing Services 2025 - ECT/OCS,180002095411,New Roof Installation,ENABLED,SEARCH_STANDARD,0.01,245,6,122.42,0.0,0.0,20.403333333333332
